Institute,Program,Seat Type,Gender,OR,CR
"IIT(BHU)
Varanasi","MathematicsandComputing(5Years
BachelorandMasterofTechnology(Dual
Degree))",SC,"Female-only
(including
Supernumerary)",675,675
"IIT(BHU)
Varanasi","MathematicsandComputing(5Years
BachelorandMasterofTechnology(Dual
Degree))",ST,Gender-Neutral,316,385
"IIT(BHU)
Varanasi","MathematicsandComputing(5Years
BachelorandMasterofTechnology(Dual
Degree))",ST,"Female-only
(including
Supernumerary)",831,831
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",EWS,Gender-Neutral,1692,1777
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",EWS,"Female-only
(including
Supernumerary)",4076,4076
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",OBC-NCL,Gender-Neutral,3447,3874
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",OBC-NCL,"Female-only
(including
Supernumerary)",8040,8040
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",OPEN,Gender-Neutral,6196,7764
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",16241,16996
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",SC,Gender-Neutral,2087,2255
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",SC,"Female-only
(including
Supernumerary)",4467,4467
"IIT(BHU)
Varanasi","EngineeringPhysics(5YearsBachelor
andMasterofTechnology(DualDegree))",ST,Gender-Neutral,1256,1271
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",EWS,Gender-Neutral,2077,2300
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",OBC-NCL,Gender-Neutral,4645,5474
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",OBC-NCL,"Female-only
(including
Supernumerary)",8455,8455
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",OPEN,Gender-Neutral,10813,12317
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",21633,23182
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",SC,Gender-Neutral,2983,3046
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",SC,"Female-only
(including
Supernumerary)",4487,4487
"IIT(BHU)
Varanasi","IndustrialChemistry(5YearsBachelor
andMasterofTechnology(DualDegree))",ST,Gender-Neutral,1380,1476
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",EWS,Gender-Neutral,2229,2363
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",OBC-NCL,Gender-Neutral,5488,5622
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",OPEN,Gender-Neutral,13669,14463
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",OPEN,"Female-only
(including
Supernumerary)",21830,24870
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",SC,Gender-Neutral,3135,3141
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",SC,"Female-only
(including
Supernumerary)",4524,4524
"IIT(BHU)
Varanasi","PharmaceuticalEngineering&
Technology(5YearsBachelorandMaster
ofTechnology(DualDegree))",ST,Gender-Neutral,1478,1515
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",EWS,Gender-Neutral,867,1046
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",EWS,"Female-only
(including
Supernumerary)",2203,2270
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,Gender-Neutral,2413,2630
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",5621,6011
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OPEN,Gender-Neutral,4618,5363
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",OPEN,"Female-only
(including
Supernumerary)",11635,12557
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",SC,Gender-Neutral,1224,1442
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",SC,"Female-only
(including
Supernumerary)",2450,2736
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",ST,Gender-Neutral,743,811
IITGuwahati,"ChemicalEngineering(4YearsBachelor
ofTechnology)",ST,"Female-only
(including
Supernumerary)",1317,1398
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,1082,1198
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",2349,2349
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,2271,3307
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",6121,6918
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,5443,6834
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",11731,14720
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",SC,Gender-Neutral,1554,1868
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3483,3516
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",ST,Gender-Neutral,869,993
IITGuwahati,"ChemicalScienceandTechnology(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",916,916
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",EWS,Gender-Neutral,1178,1300
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",2545,2598
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,2946,3258
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",6204,7488
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,5869,7670
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",15033,16581
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",SC,Gender-Neutral,1577,1761
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",3091,3290
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",ST,Gender-Neutral,361,624
IITGuwahati,"CivilEngineering(4YearsBachelorof
Technology)",ST,"Female-only
(including
Supernumerary)",670,1246
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,87,128
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",419,419
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS(PwD),Gender-Neutral,6,6
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS(PwD),"Female-only
(including
Supernumerary)",31,31
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,212,364
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",862,950
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)","OBC-NCL
(PwD)",Gender-Neutral,13,13
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,466,623
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",1788,2332
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),Gender-Neutral,26,26
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),"Female-only
(including
Supernumerary)",119,119
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,134,181
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",481,677
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC(PwD),Gender-Neutral,4,4
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,74,100
IITGuwahati,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",231,263
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",EWS,Gender-Neutral,267,347
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",915,990
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",EWS(PwD),Gender-Neutral,6,6
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,682,869
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",2114,2462
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)","OBC-NCL
(PwD)",Gender-Neutral,22,22
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,1462,1658
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",3688,4679
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OPEN(PwD),Gender-Neutral,74,92
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",OPEN(PwD),"Female-only
(including
Supernumerary)",283,283
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",SC,Gender-Neutral,351,485
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",1230,1422
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",SC(PwD),Gender-Neutral,13,13
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",ST,Gender-Neutral,204,282
IITGuwahati,"ElectronicsandCommunication
Engineering(4YearsBachelorof
Technology)",ST,"Female-only
(including
Supernumerary)",556,556
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,368,412
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",1131,1131
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,926,1040
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",2364,3045
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)","OBC-NCL
(PwD)",Gender-Neutral,81,81
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,1686,2217
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",5193,6141
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),Gender-Neutral,157,157
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,556,585
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",1423,1429
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,108,328
IITGuwahati,"ElectronicsandElectricalEngineering(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",663,663
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",EWS,Gender-Neutral,1007,1287
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",EWS,"Female-only
(including
Supernumerary)",2192,2192
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,2648,3222
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",4962,7221
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,4302,5686
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",10217,14111
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",SC,Gender-Neutral,1839,2061
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",3264,3913
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",ST,Gender-Neutral,1130,1216
IITGuwahati,"EngineeringPhysics(4YearsBachelorof
Technology)",ST,"Female-only
(including
Supernumerary)",1719,1719
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,639,793
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",1794,2141
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,1778,2139
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",4122,5376
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,3130,4523
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",7018,12046
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",OPEN(PwD),Gender-Neutral,261,261
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,613,1126
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",2687,2978
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,453,579
IITGuwahati,"MechanicalEngineering(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",947,1436
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,134,157
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",493,493
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,360,479
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",1151,1186
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,829,995
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",2228,2748
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",SC,Gender-Neutral,228,293
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",847,847
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",ST,Gender-Neutral,140,160
IITGuwahati,"DataScienceandArtificialIntelligence(4
YearsBachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",379,379
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",EWS,Gender-Neutral,1224,1522
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",3055,3292
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,3576,4051
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",7828,8486
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,7410,9178
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",15505,17156
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",SC,Gender-Neutral,2139,2616
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",3345,4053
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",ST,Gender-Neutral,1198,1318
IITGuwahati,"BiosciencesandBioengineering(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",1766,1766
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",EWS,Gender-Neutral,1076,1109
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",OBC-NCL,Gender-Neutral,2328,2802
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",OBC-NCL,"Female-only
(including
Supernumerary)",6588,6588
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",OPEN,Gender-Neutral,4960,5920
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",OPEN,"Female-only
(including
Supernumerary)",9754,11615
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",SC,Gender-Neutral,1495,1682
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",SC,"Female-only
(including
Supernumerary)",2698,2698
IITGuwahati,"EnergyEngineering(4YearsBachelorof
Technology)",ST,Gender-Neutral,720,720
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,Gender-Neutral,161,180
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",649,743
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,Gender-Neutral,372,614
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",1179,1649
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)","OBC-NCL
(PwD)",Gender-Neutral,49,49
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,Gender-Neutral,722,1021
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",2578,3350
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",OPEN(PwD),Gender-Neutral,67,67
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,Gender-Neutral,272,393
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",952,1164
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",ST,Gender-Neutral,195,227
IITGuwahati,"MathematicsandComputing(4Years
BachelorofTechnology)",ST,"Female-only
(including
Supernumerary)",533,533
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,Gender-Neutral,914,1018
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",EWS,"Female-only
(including
Supernumerary)",2023,2023
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,Gender-Neutral,2173,2470
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",3453,5333
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,Gender-Neutral,3471,6516
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN,"Female-only
(including
Supernumerary)",10240,11544
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",OPEN(PwD),Gender-Neutral,124,124
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,Gender-Neutral,879,1021
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",SC,"Female-only
(including
Supernumerary)",2083,2194
IITBhilai,"ComputerScienceandEngineering(4
YearsBachelorofTechnology)",ST,Gender-Neutral,209,612
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",EWS,Gender-Neutral,1516,1648
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",EWS,"Female-only
(including
Supernumerary)",2940,2940
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,Gender-Neutral,3003,3999
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OBC-NCL,"Female-only
(including
Supernumerary)",7109,8020
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OPEN,Gender-Neutral,7987,10709
IITBhilai,"ElectricalEngineering(4YearsBachelor
ofTechnology)",OPEN,"Female-only
(including
Supernumerary)",16917,17772
